,0,1
5877,893,448
5878,716,498
5879,1291,495
5880,649,485
5881,836,445
5882,730,447
5883,621,815
5884,986,562
5885,930,485
5886,1874,608
5887,940,696
5888,797,680
5889,688,585
5890,880,578
5891,292,1014
5892,1604,547
5893,811,914
5894,790,506
5895,715,499
5896,857,499
5897,1258,920
5898,894,449
5899,1619,515
5900,538,656
5901,648,486
5902,1283,493
5903,1361,498
5904,1459,486
5905,730,447
5906,837,445
5907,1866,603
5908,1165,620
5909,620,828
5910,987,563
5911,539,657
5912,1066,651
5913,939,701
5914,797,686
5915,688,589
5916,1607,510
5917,881,580
5918,1591,545
5919,288,1019
5920,716,501
5921,857,500
5922,536,661
5923,812,918
5924,790,507
5925,1452,484
5926,894,450
5927,1354,495
5928,730,449
5929,647,488
5930,1261,930
5931,837,446
5932,616,838
5933,988,564
5934,813,920
5935,931,489
5936,1068,655
5937,1856,599
5938,942,706
5939,798,690
5940,687,592
5941,1580,541
5942,286,1027
5943,881,581
5944,812,930
5945,857,501
5946,715,503
5947,1274,942
5948,1597,509
5949,790,508
5950,1344,493
5951,895,449
5952,1847,592
5953,534,665
5954,646,489
5955,1069,652
5956,675,443
5957,1181,635
5958,614,848
5959,989,566
5960,931,489
5961,1070,659
5962,535,669
5963,1202,633
5964,946,715
5965,799,698
5966,1288,962
5967,685,599
5968,886,587
5969,715,506
5970,278,1041
5971,1558,534
5972,860,504
5973,813,945
5974,1575,505
5975,784,470
5976,896,451
5977,528,676
5978,673,445
5979,1328,487
5980,1073,665
5981,646,492
5982,791,512
5983,836,450
5984,1432,479
5985,1204,656
5986,603,872
5987,992,567
5988,1073,665
5989,1814,584
5990,814,947
5991,932,488
5992,531,676
5993,949,720
5994,798,701
5995,685,601
5996,1297,974
5997,886,590
5998,714,508
5999,1549,532
6000,527,680
6001,860,505
6002,814,958
6003,791,514
6004,274,1048
6005,784,471
6006,896,451
6007,1075,666
6008,673,446
6009,837,450
6010,1563,502
6011,1215,664
6012,1076,669
6013,1796,578
6014,603,886
6015,993,572
6016,932,490
6017,1225,659
6018,799,706
6019,1305,978
6020,887,592
6021,949,724
6022,684,606
6023,1537,529
6024,714,509
6025,859,507
6026,792,515
6027,1555,500
6028,278,1057
6029,523,686
6030,785,472
6031,817,971
6032,644,498
6033,896,452
6034,672,447
6035,1078,666
6036,838,451
6037,1227,676
6038,600,900
6039,1080,672
6040,1780,575
6041,817,969
6042,936,491
6043,993,573
6044,953,731
6045,683,609
6046,887,595
6047,1310,984
6048,799,708
6049,792,517
6050,860,508
6051,519,692
6052,1527,527
6053,714,512
6054,643,499
6055,785,474
6056,817,973
6057,1081,676
6058,897,452
6059,729,456
6060,1547,499
6061,838,452
6062,672,449
6063,597,916
6064,1766,572
6065,818,973
6066,1082,676
6067,995,575
6068,891,601
6069,681,616
6070,1330,995
6071,800,720
6072,957,741
6073,793,521
6074,714,516
6075,1509,522
6076,863,513
6077,786,477
6078,818,980
6079,730,458
6080,514,704
6081,1738,565
6082,642,503
6083,898,456
6084,1087,684
6085,841,452
6086,1002,593
6087,1530,495
6088,937,495
6089,592,935
6090,996,577
6091,1279,704
6092,892,605
6093,681,620
6094,1878,590
6095,1331,999
6096,962,748
6097,800,724
6098,513,708
6099,863,513
6100,819,982
6101,1501,520
6102,713,519
6103,793,521
6104,786,479
6105,730,459
6106,898,456
6107,997,581
6108,939,499
6109,641,505
6110,1089,687
6111,841,452
6112,1279,720
6113,586,944
6114,1723,561
6115,1294,717
6116,1332,1006
6117,893,607
6118,802,729
6119,963,754
6120,680,623
6121,1492,517
6122,864,515
6123,713,521
6124,824,987
6125,1868,586
6126,794,522
6127,786,480
6128,900,456
6129,730,461
6130,1000,583
6131,941,500
6132,1279,473
6133,509,716
6134,641,506
6135,1092,692
6136,1709,558
6137,582,951
6138,1344,1012
6139,679,629
6140,1862,581
6141,965,761
6142,803,733
6143,864,516
6144,894,610
6145,714,522
6146,1483,516
6147,823,990
6148,640,508
6149,507,722
6150,794,528
6151,787,481
6152,730,462
6153,900,457
6154,1504,488
6155,1000,585
6156,1697,554
6157,1096,697
6158,841,457
6159,578,956
6160,940,499
6161,1002,585
6162,1096,696
6163,1348,759
6164,1832,574
6165,898,618
6166,678,638
6167,823,1002
6168,866,519
6169,973,775
6170,714,527
6171,1359,1026
6172,805,744
6173,639,514
6174,796,532
6175,1467,510
6176,843,458
6177,899,460
6178,789,484
6179,501,737
6180,731,466
6181,942,505
6182,672,457
6183,1348,788
6184,574,970
6185,1005,589
6186,1672,549
6187,1103,706
6188,500,740
6189,1368,785
6190,899,621
6191,678,642
6192,867,521
6193,974,782
6194,497,745
6195,714,530
6196,825,1008
6197,1372,1030
6198,1460,510
6199,1820,571
6200,806,749
6201,638,516
6202,903,461
6203,796,533
6204,790,485
6205,842,460
6206,1661,546
6207,731,467
6208,1106,708
6209,672,458
6210,1369,805
6211,570,979
6212,1007,591
6213,1106,712
6214,572,978
6215,943,505
6216,678,647
6217,1802,566
6218,714,532
6219,901,626
6220,868,523
6221,825,1013
6222,1454,509
6223,810,755
6224,1381,1038
6225,797,537
6226,979,789
6227,638,519
6228,789,486
6229,903,461
6230,1650,545
6231,844,462
6232,1393,829
6233,570,985
6234,1008,593
6235,494,755
6236,946,507
6237,1108,715
6238,570,986
6239,1788,565
6240,902,629
6241,983,798
6242,680,651
6243,715,535
6244,828,1017
6245,810,761
6246,1446,507
6247,870,524
6248,1378,1045
6249,638,521
6250,798,538
6251,906,462
6252,791,488
6253,947,508
6254,846,462
6255,1110,719
6256,1639,542
6257,673,461
6258,495,759
6259,566,993
6260,1012,595
6261,1114,721
6262,1762,559
6263,812,772
6264,680,663
6265,991,813
6266,907,637
6267,1120,731
6268,1434,504
6269,873,529
6270,801,544
6271,717,541
6272,829,1028
6273,793,492
6274,1619,538
6275,639,528
6276,951,513
6277,1395,1060
6278,849,466
6279,1469,897
6280,565,1015
6281,1015,601
6282,490,775
6283,552,1013
6284,993,821
6285,1749,557
6286,680,671
6287,814,779
6288,1125,736
6289,911,641
6290,718,543
6291,1611,536
6292,803,547
6293,874,532
6294,487,784
6295,827,1035
6296,1428,503
6297,639,531
6298,794,495
6299,735,475
6300,953,514
6301,1501,925
6302,1019,604
6303,555,1021
6304,1535,928
6305,681,675
6306,912,644
6307,1736,554
6308,997,832
6309,816,784
6310,718,546
6311,875,535
6312,805,549
6313,1129,746
6314,640,533
6315,833,1042
6316,1420,502
6317,736,476
6318,795,496
6319,1602,535
6320,853,470
6321,887,438
6322,676,470
6323,1536,955
6324,1022,608
6325,486,792
6326,953,515
6327,547,1032
6328,819,792
6329,916,650
6330,1002,842
6331,1727,551
6332,682,680
6333,720,549
6334,879,537
6335,640,536
6336,1134,749
6337,738,478
6338,485,802
6339,1416,500
6340,799,498
6341,1594,533
6342,806,551
6343,855,470
6344,913,470
6345,838,1049
6346,677,471
6347,1577,999
6348,1024,608
6349,564,1043
6350,1705,548
6351,684,694
6352,824,806
6353,923,658
6354,723,556
6355,812,558
6356,1014,860
6357,642,542
6358,803,502
6359,1146,763
6360,1406,499
6361,885,541
6362,919,472
6363,859,470
6364,741,484
6365,477,820
6366,1578,530
6367,1031,616
6368,479,819
6369,963,519
6370,1577,530
6371,685,701
6372,927,664
6373,1695,547
6374,827,813
6375,726,559
6376,814,561
6377,886,544
6378,1018,872
6379,805,504
6380,743,484
6381,1571,529
6382,643,545
6383,1403,498
6384,861,473
6385,922,474
6386,894,443
6387,1151,766
6388,1034,619
6389,478,830
6390,965,521
6391,1150,774
6392,1686,545
6393,686,707
6394,929,669
6395,831,820
6396,889,547
6397,728,563
6398,1022,878
6399,817,563
6400,644,548
6401,746,486
6402,478,840
6403,924,475
6404,1399,496
6405,807,506
6406,864,473
6407,1567,527
6408,1037,627
6409,1158,781
6410,968,522
6411,934,675
6412,1676,543
6413,834,829
6414,688,715
6415,891,548
6416,1029,890
6417,730,566
6418,646,550
6419,475,849
6420,1393,496
6421,747,488
6422,820,566
6423,810,508
6424,867,476
6425,926,476
6426,1558,526
6427,687,480
6428,973,530
6429,1041,628
6430,1160,788
